"REF_DATE","GEO","DGUID","Primary heating system and type of energy","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Saskatchewan","2016A000247","Forced air furnace","Percent","239","units","0","v95637624","9.1","85","","","","0"
"2019","Saskatchewan","2016A000247","Forced air furnace","Percent","239","units","0","v95637624","9.1","83","","","","0"
"2021","Saskatchewan","2016A000247","Forced air furnace","Percent","239","units","0","v95637624","9.1","77","","","","0"
"2013","Saskatchewan","2016A000247","Electric forced air furnace","Percent","239","units","0","v95637625","9.2","13","","","","0"
"2015","Saskatchewan","2016A000247","Electric forced air furnace","Percent","239","units","0","v95637625","9.2","11","E","","","0"
"2017","Saskatchewan","2016A000247","Electric forced air furnace","Percent","239","units","0","v95637625","9.2","8","E","","","0"
"2019","Saskatchewan","2016A000247","Electric forced air furnace","Percent","239","units","0","v95637625","9.2","11","E","","","0"
"2021","Saskatchewan","2016A000247","Electric forced air furnace","Percent","239","units","0","v95637625","9.2","14","","","","0"
"2013","Saskatchewan","2016A000247","Natural gas forced air furnace","Percent","239","units","0","v95637626","9.3","89","","","","0"
"2015","Saskatchewan","2016A000247","Natural gas forced air furnace","Percent","239","units","0","v95637626","9.3","87","","","","0"
"2017","Saskatchewan","2016A000247","Natural gas forced air furnace","Percent","239","units","0","v95637626","9.3","89","","","","0"
"2019","Saskatchewan","2016A000247","Natural gas forced air furnace","Percent","239","units","0","v95637626","9.3","87","","","","0"
"2021","Saskatchewan","2016A000247","Natural gas forced air furnace","Percent","239","units","0","v95637626","9.3","89","","","","0"
"2013","Saskatchewan","2016A000247","Oil forced air furnace","Percent","239","units","0","v95637627","9.4","","F","","","0"
"2015","Saskatchewan","2016A000247","Oil forced air furnace","Percent","239","units","0","v95637627","9.4","","F","","","0"
"2017","Saskatchewan","2016A000247","Oil forced air furnace","Percent","239","units","0","v95637627","9.4","","F","","","0"
"2019","Saskatchewan","2016A000247","Oil forced air furnace","Percent","239","units","0","v95637627","9.4","","F","","","0"
"2021","Saskatchewan","2016A000247","Oil forced air furnace","Percent","239","units","0","v95637627","9.4","","F","","","0"
"2013","Saskatchewan","2016A000247","Biomass forced air furnace","Percent","239","units","0","v95637628","9.5","","F","","","0"
"2015","Saskatchewan","2016A000247","Biomass forced air furnace","Percent","239","units","0","v95637628","9.5","","F","","","0"
"2017","Saskatchewan","2016A000247","Biomass forced air furnace","Percent","239","units","0","v95637628","9.5","","F","","","0"
"2019","Saskatchewan","2016A000247","Biomass forced air furnace","Percent","239","units","0","v95637628","9.5","","F","","","0"
"2021","Saskatchewan","2016A000247","Biomass forced air furnace","Percent","239","units","0","v95637628","9.5","","F","","","0"
"2013","Saskatchewan","2016A000247","Propane forced air furnace","Percent","239","units","0","v95637631","9.8","","F","","","0"
"2015","Saskatchewan","2016A000247","Propane forced air furnace","Percent","239","units","0","v95637631","9.8","","F","","","0"
"2017","Saskatchewan","2016A000247","Propane forced air furnace","Percent","239","units","0","v95637631","9.8","","F","","","0"
"2019","Saskatchewan","2016A000247","Propane forced air furnace","Percent","239","units","0","v95637631","9.8","","F","","","0"
"2021","Saskatchewan","2016A000247","Propane forced air furnace","Percent","239","units","0","v95637631","9.8","","F","","","0"
"2013","Saskatchewan","2016A000247","Other fuel forced air furnace","Percent","239","units","0","v95637632","9.9","","F","","","0"
"2015","Saskatchewan","2016A000247","Other fuel forced air furnace","Percent","239","units","0","v95637632","9.9","","F","","","0"
"2017","Saskatchewan","2016A000247","Other fuel forced air furnace","Percent","239","units","0","v95637632","9.9","","F","","","0"
"2019","Saskatchewan","2016A000247","Other fuel forced air furnace","Percent","239","units","0","v95637632","9.9","","F","","","0"
"2021","Saskatchewan","2016A000247","Other fuel forced air furnace","Percent","239","units","0","v95637632","9.9","","F","","","0"
"2013","Saskatchewan","2016A000247","Electric baseboard heaters","Percent","239","units","0","v95637633","9.10","4","E","","","0"
"2015","Saskatchewan","2016A000247","Electric baseboard heaters","Percent","239","units","0","v95637633","9.10","","F","","","0"
"2017","Saskatchewan","2016A000247","Electric baseboard heaters","Percent","239","units","0","v95637633","9.10","","F","","","0"
"2019","Saskatchewan","2016A000247","Electric baseboard heaters","Percent","239","units","0","v95637633","9.10","","F","","","0"
"2021","Saskatchewan","2016A000247","Electric baseboard heaters","Percent","239","units","0","v95637633","9.10","5","E","","","0"
"2013","Saskatchewan","2016A000247","Heating stove","Percent","239","units","0","v95637634","9.11","","F","","","0"
"2015","Saskatchewan","2016A000247","Heating stove","Percent","239","units","0","v95637634","9.11","","F","","","0"
"2017","Saskatchewan","2016A000247","Heating stove","Percent","239","units","0","v95637634","9.11","","F","","","0"
"2019","Saskatchewan","2016A000247","Heating stove","Percent","239","units","0","v95637634","9.11","","F","","","0"
"2021","Saskatchewan","2016A000247","Heating stove","Percent","239","units","0","v95637634","9.11","","F","","","0"
"2013","Saskatchewan","2016A000247","Electric heating stove","Percent","239","units","0","v95637635","9.12","","F","","","0"
"2015","Saskatchewan","2016A000247","Electric heating stove","Percent","239","units","0","v95637635","9.12","","F","","","0"
"2017","Saskatchewan","2016A000247","Electric heating stove","Percent","239","units","0","v95637635","9.12","","F","","","0"
"2019","Saskatchewan","2016A000247","Electric heating stove","Percent","239","units","0","v95637635","9.12","","F","","","0"
"2021","Saskatchewan","2016A000247","Electric heating stove","Percent","239","units","0","v95637635","9.12","","F","","","0"
"2013","Saskatchewan","2016A000247","Natural gas heating stove","Percent","239","units","0","v95637636","9.13","","F","","","0"
"2015","Saskatchewan","2016A000247","Natural gas heating stove","Percent","239","units","0","v95637636","9.13","","F","","","0"
"2017","Saskatchewan","2016A000247","Natural gas heating stove","Percent","239","units","0","v95637636","9.13","","F","","","0"
"2019","Saskatchewan","2016A000247","Natural gas heating stove","Percent","239","units","0","v95637636","9.13","","F","","","0"
"2021","Saskatchewan","2016A000247","Natural gas heating stove","Percent","239","units","0","v95637636","9.13","","F","","","0"
"2013","Saskatchewan","2016A000247","Oil heating stove","Percent","239","units","0","v95637637","9.14","","F","","","0"
"2015","Saskatchewan","2016A000247","Oil heating stove","Percent","239","units","0","v95637637","9.14","","F","","","0"
"2017","Saskatchewan","2016A000247","Oil heating stove","Percent","239","units","0","v95637637","9.14","","F","","","0"
"2019","Saskatchewan","2016A000247","Oil heating stove","Percent","239","units","0","v95637637","9.14","","F","","","0"
"2021","Saskatchewan","2016A000247","Oil heating stove","Percent","239","units","0","v95637637","9.14","","F","","","0"
"2013","Saskatchewan","2016A000247","Wood heating stove","Percent","239","units","0","v95637638","9.15","","F","","","0"
"2015","Saskatchewan","2016A000247","Wood heating stove","Percent","239","units","0","v95637638","9.15","","F","","","0"
"2017","Saskatchewan","2016A000247","Wood heating stove","Percent","239","units","0","v95637638","9.15","","F","","","0"
"2019","Saskatchewan","2016A000247","Wood heating stove","Percent","239","units","0","v95637638","9.15","","F","","","0"
"2021","Saskatchewan","2016A000247","Wood heating stove","Percent","239","units","0","v95637638","9.15","","F","","","0"
"2013","Saskatchewan","2016A000247","Propane heating stove","Percent","239","units","0","v95637641","9.18","","F","","","0"
"2015","Saskatchewan","2016A000247","Propane heating stove","Percent","239","units","0","v95637641","9.18","","F","","","0"
"2017","Saskatchewan","2016A000247","Propane heating stove","Percent","239","units","0","v95637641","9.18","","F","","","0"
"2019","Saskatchewan","2016A000247","Propane heating stove","Percent","239","units","0","v95637641","9.18","","F","","","0"
"2021","Saskatchewan","2016A000247","Propane heating stove","Percent","239","units","0","v95637641","9.18","","F","","","0"
"2013","Saskatchewan","2016A000247","Other fuel heating stove","Percent","239","units","0","v95637642","9.19","","F","","","0"
"2015","Saskatchewan","2016A000247","Other fuel heating stove","Percent","239","units","0","v95637642","9.19","","F","","","0"
"2017","Saskatchewan","2016A000247","Other fuel heating stove","Percent","239","units","0","v95637642","9.19","","F","","","0"
"2019","Saskatchewan","2016A000247","Other fuel heating stove","Percent","239","units","0","v95637642","9.19","","F","","","0"
"2021","Saskatchewan","2016A000247","Other fuel heating stove","Percent","239","units","0","v95637642","9.19","","F","","","0"
"2013","Saskatchewan","2016A000247","Boiler with hot water or steam radiators","Percent","239","units","0","v95637643","9.20","12","","","","0"
"2015","Saskatchewan","2016A000247","Boiler with hot water or steam radiators","Percent","239","units","0","v95637643","9.20","7","E","","","0"
"2017","Saskatchewan","2016A000247","Boiler with hot water or steam radiators","Percent","239","units","0","v95637643","9.20","9","E","","","0"
"2019","Saskatchewan","2016A000247","Boiler with hot water or steam radiators","Percent","239","units","0","v95637643","9.20","7","E","","","0"
"2021","Saskatchewan","2016A000247","Boiler with hot water or steam radiators","Percent","239","units","0","v95637643","9.20","14","","","","0"
"2013","Saskatchewan","2016A000247","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637644","9.21","","F","","","0"
"2015","Saskatchewan","2016A000247","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637644","9.21","","F","","","0"
"2017","Saskatchewan","2016A000247","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637644","9.21","","F","","","0"
"2019","Saskatchewan","2016A000247","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637644","9.21","","F","","","0"
"2021","Saskatchewan","2016A000247","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637644","9.21","","F","","","0"
"2013","Saskatchewan","2016A000247","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637645","9.22","44","E","","","0"
"2015","Saskatchewan","2016A000247","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637645","9.22","57","E","","","0"
"2017","Saskatchewan","2016A000247","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637645","9.22","62","","","","0"
"2019","Saskatchewan","2016A000247","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637645","9.22","81","","","","0"
"2021","Saskatchewan","2016A000247","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637645","9.22","67","","","","0"
"2013","Saskatchewan","2016A000247","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637646","9.23","","F","","","0"
"2015","Saskatchewan","2016A000247","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637646","9.23","","F","","","0"
"2017","Saskatchewan","2016A000247","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637646","9.23","","F","","","0"
"2019","Saskatchewan","2016A000247","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637646","9.23","","F","","","0"
"2021","Saskatchewan","2016A000247","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637646","9.23","","F","","","0"
"2013","Saskatchewan","2016A000247","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637647","9.24","","F","","","0"
"2015","Saskatchewan","2016A000247","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637647","9.24","","F","","","0"
"2017","Saskatchewan","2016A000247","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637647","9.24","","F","","","0"
"2019","Saskatchewan","2016A000247","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637647","9.24","","F","","","0"
"2021","Saskatchewan","2016A000247","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637647","9.24","","F","","","0"
"2013","Saskatchewan","2016A000247","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637650","9.27","","F","","","0"
"2015","Saskatchewan","2016A000247","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637650","9.27","","F","","","0"
"2017","Saskatchewan","2016A000247","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637650","9.27","","F","","","0"
"2019","Saskatchewan","2016A000247","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637650","9.27","","F","","","0"
"2021","Saskatchewan","2016A000247","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637650","9.27","","F","","","0"
"2013","Saskatchewan","2016A000247","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637651","9.28","","F","","","0"
"2015","Saskatchewan","2016A000247","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637651","9.28","","F","","","0"
"2017","Saskatchewan","2016A000247","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637651","9.28","","F","","","0"
"2019","Saskatchewan","2016A000247","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637651","9.28","","F","","","0"
"2021","Saskatchewan","2016A000247","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637651","9.28","","F","","","0"
"2013","Saskatchewan","2016A000247","Electric radiant heating","Percent","239","units","0","v95637652","9.29","","F","","","0"
"2015","Saskatchewan","2016A000247","Electric radiant heating","Percent","239","units","0","v95637652","9.29","","F","","","0"
"2017","Saskatchewan","2016A000247","Electric radiant heating","Percent","239","units","0","v95637652","9.29","","F","","","0"
"2019","Saskatchewan","2016A000247","Electric radiant heating","Percent","239","units","0","v95637652","9.29","","F","","","0"
"2021","Saskatchewan","2016A000247","Electric radiant heating","Percent","239","units","0","v95637652","9.29","","F","","","0"
"2013","Saskatchewan","2016A000247","Heat pump","Percent","239","units","0","v95637653","9.30","","F","","","0"
"2015","Saskatchewan","2016A000247","Heat pump","Percent","239","units","0","v95637653","9.30","","F","","","0"
"2017","Saskatchewan","2016A000247","Heat pump","Percent","239","units","0","v95637653","9.30","","F","","","0"
"2019","Saskatchewan","2016A000247","Heat pump","Percent","239","units","0","v95637653","9.30","","F","","","0"
"2021","Saskatchewan","2016A000247","Heat pump","Percent","239","units","0","v95637653","9.30","","F","","","0"
"2013","Saskatchewan","2016A000247","Other type of heating system","Percent","239","units","0","v95637654","9.31","","F","","","0"
"2015","Saskatchewan","2016A000247","Other type of heating system","Percent","239","units","0","v95637654","9.31","","F","","","0"
"2017","Saskatchewan","2016A000247","Other type of heating system","Percent","239","units","0","v95637654","9.31","","F","","","0"
"2019","Saskatchewan","2016A000247","Other type of heating system","Percent","239","units","0","v95637654","9.31","","F","","","0"
"2021","Saskatchewan","2016A000247","Other type of heating system","Percent","239","units","0","v95637654","9.31","","F","","","0"
"2013","Alberta","2016A000248","All primary heating systems","Percent","239","units","0","v107791284","10.40","98","","","","0"
"2015","Alberta","2016A000248","All primary heating systems","Percent","239","units","0","v107791284","10.40","98","","","","0"
"2017","Alberta","2016A000248","All primary heating systems","Percent","239","units","0","v107791284","10.40","99","","","","0"
"2019","Alberta","2016A000248","All primary heating systems","Percent","239","units","0","v107791284","10.40","99","","","","0"
"2021","Alberta","2016A000248","All primary heating systems","Percent","239","units","0","v107791284","10.40","99","","","","0"
"2013","Alberta","2016A000248","Electricity","Percent","239","units","0","v107791285","10.41","17","","","","0"
"2015","Alberta","2016A000248","Electricity","Percent","239","units","0","v107791285","10.41","16","","","","0"
"2017","Alberta","2016A000248","Electricity","Percent","239","units","0","v107791285","10.41","13","","","","0"
"2019","Alberta","2016A000248","Electricity","Percent","239","units","0","v107791285","10.41","16","","","","0"
"2021","Alberta","2016A000248","Electricity","Percent","239","units","0","v107791285","10.41","21","","","","0"
"2013","Alberta","2016A000248","Natural gas","Percent","239","units","0","v107791286","10.42","80","","","","0"
"2015","Alberta","2016A000248","Natural gas","Percent","239","units","0","v107791286","10.42","81","","","","0"
"2017","Alberta","2016A000248","Natural gas","Percent","239","units","0","v107791286","10.42","82","","","","0"
"2019","Alberta","2016A000248","Natural gas","Percent","239","units","0","v107791286","10.42","83","","","","0"
"2021","Alberta","2016A000248","Natural gas","Percent","239","units","0","v107791286","10.42","82","","","","0"
"2013","Alberta","2016A000248","Oil","Percent","239","units","0","v107791287","10.43","","F","","","0"
"2015","Alberta","2016A000248","Oil","Percent","239","units","0","v107791287","10.43","","F","","","0"
"2017","Alberta","2016A000248","Oil","Percent","239","units","0","v107791287","10.43","","F","","","0"
"2019","Alberta","2016A000248","Oil","Percent","239","units","0","v107791287","10.43","","F","","","0"
"2021","Alberta","2016A000248","Oil","Percent","239","units","0","v107791287","10.43","","F","","","0"
"2013","Alberta","2016A000248","Biomass","Percent","239","units","0","v107791288","10.44","","F","","","0"
"2015","Alberta","2016A000248","Biomass","Percent","239","units","0","v107791288","10.44","","F","","","0"
"2017","Alberta","2016A000248","Biomass","Percent","239","units","0","v107791288","10.44","","F","","","0"
"2019","Alberta","2016A000248","Biomass","Percent","239","units","0","v107791288","10.44","","F","","","0"
"2021","Alberta","2016A000248","Biomass","Percent","239","units","0","v107791288","10.44","","F","","","0"
"2013","Alberta","2016A000248","Propane","Percent","239","units","0","v107791291","10.47","1","E","","","0"
"2015","Alberta","2016A000248","Propane","Percent","239","units","0","v107791291","10.47","","F","","","0"
"2017","Alberta","2016A000248","Propane","Percent","239","units","0","v107791291","10.47","","F","","","0"
"2019","Alberta","2016A000248","Propane","Percent","239","units","0","v107791291","10.47","1","E","","","0"
"2021","Alberta","2016A000248","Propane","Percent","239","units","0","v107791291","10.47","","F","","","0"
"2013","Alberta","2016A000248","Other fuel","Percent","239","units","0","v107791292","10.48","","F","","","0"
"2015","Alberta","2016A000248","Other fuel","Percent","239","units","0","v107791292","10.48","","F","","","0"
"2017","Alberta","2016A000248","Other fuel","Percent","239","units","0","v107791292","10.48","","F","","","0"
"2019","Alberta","2016A000248","Other fuel","Percent","239","units","0","v107791292","10.48","2","E","","","0"
"2021","Alberta","2016A000248","Other fuel","Percent","239","units","0","v107791292","10.48","2","E","","","0"
"2013","Alberta","2016A000248","Forced air furnace","Percent","239","units","0","v95637663","10.1","83","","","","0"
"2015","Alberta","2016A000248","Forced air furnace","Percent","239","units","0","v95637663","10.1","81","","","","0"
"2017","Alberta","2016A000248","Forced air furnace","Percent","239","units","0","v95637663","10.1","85","","","","0"
"2019","Alberta","2016A000248","Forced air furnace","Percent","239","units","0","v95637663","10.1","81","","","","0"
"2021","Alberta","2016A000248","Forced air furnace","Percent","239","units","0","v95637663","10.1","82","","","","0"
"2013","Alberta","2016A000248","Electric forced air furnace","Percent","239","units","0","v95637664","10.2","14","","","","0"
"2015","Alberta","2016A000248","Electric forced air furnace","Percent","239","units","0","v95637664","10.2","14","","","","0"
"2017","Alberta","2016A000248","Electric forced air furnace","Percent","239","units","0","v95637664","10.2","9","","","","0"
"2019","Alberta","2016A000248","Electric forced air furnace","Percent","239","units","0","v95637664","10.2","11","","","","0"
"2021","Alberta","2016A000248","Electric forced air furnace","Percent","239","units","0","v95637664","10.2","16","","","","0"
"2013","Alberta","2016A000248","Natural gas forced air furnace","Percent","239","units","0","v95637665","10.3","89","","","","0"
"2015","Alberta","2016A000248","Natural gas forced air furnace","Percent","239","units","0","v95637665","10.3","88","","","","0"
"2017","Alberta","2016A000248","Natural gas forced air furnace","Percent","239","units","0","v95637665","10.3","91","","","","0"
"2019","Alberta","2016A000248","Natural gas forced air furnace","Percent","239","units","0","v95637665","10.3","91","","","","0"
"2021","Alberta","2016A000248","Natural gas forced air furnace","Percent","239","units","0","v95637665","10.3","91","","","","0"
"2013","Alberta","2016A000248","Oil forced air furnace","Percent","239","units","0","v95637666","10.4","","F","","","0"
"2015","Alberta","2016A000248","Oil forced air furnace","Percent","239","units","0","v95637666","10.4","","F","","","0"
"2017","Alberta","2016A000248","Oil forced air furnace","Percent","239","units","0","v95637666","10.4","","F","","","0"
"2019","Alberta","2016A000248","Oil forced air furnace","Percent","239","units","0","v95637666","10.4","","F","","","0"
"2021","Alberta","2016A000248","Oil forced air furnace","Percent","239","units","0","v95637666","10.4","","F","","","0"
"2013","Alberta","2016A000248","Biomass forced air furnace","Percent","239","units","0","v95637667","10.5","","F","","","0"
"2015","Alberta","2016A000248","Biomass forced air furnace","Percent","239","units","0","v95637667","10.5","","F","","","0"
"2017","Alberta","2016A000248","Biomass forced air furnace","Percent","239","units","0","v95637667","10.5","","F","","","0"
"2019","Alberta","2016A000248","Biomass forced air furnace","Percent","239","units","0","v95637667","10.5","","F","","","0"
"2021","Alberta","2016A000248","Biomass forced air furnace","Percent","239","units","0","v95637667","10.5","","F","","","0"
"2013","Alberta","2016A000248","Propane forced air furnace","Percent","239","units","0","v95637670","10.8","1","E","","","0"
"2015","Alberta","2016A000248","Propane forced air furnace","Percent","239","units","0","v95637670","10.8","","F","","","0"
"2017","Alberta","2016A000248","Propane forced air furnace","Percent","239","units","0","v95637670","10.8","","F","","","0"
"2019","Alberta","2016A000248","Propane forced air furnace","Percent","239","units","0","v95637670","10.8","","F","","","0"
"2021","Alberta","2016A000248","Propane forced air furnace","Percent","239","units","0","v95637670","10.8","","F","","","0"
"2013","Alberta","2016A000248","Other fuel forced air furnace","Percent","239","units","0","v95637671","10.9","","F","","","0"
"2015","Alberta","2016A000248","Other fuel forced air furnace","Percent","239","units","0","v95637671","10.9","","F","","","0"
"2017","Alberta","2016A000248","Other fuel forced air furnace","Percent","239","units","0","v95637671","10.9","","F","","","0"
"2019","Alberta","2016A000248","Other fuel forced air furnace","Percent","239","units","0","v95637671","10.9","","F","","","0"
"2021","Alberta","2016A000248","Other fuel forced air furnace","Percent","239","units","0","v95637671","10.9","","F","","","0"
"2013","Alberta","2016A000248","Electric baseboard heaters","Percent","239","units","0","v95637672","10.10","4","E","","","0"
"2015","Alberta","2016A000248","Electric baseboard heaters","Percent","239","units","0","v95637672","10.10","3","E","","","0"
"2017","Alberta","2016A000248","Electric baseboard heaters","Percent","239","units","0","v95637672","10.10","3","E","","","0"
"2019","Alberta","2016A000248","Electric baseboard heaters","Percent","239","units","0","v95637672","10.10","3","E","","","0"
"2021","Alberta","2016A000248","Electric baseboard heaters","Percent","239","units","0","v95637672","10.10","4","","","","0"
"2013","Alberta","2016A000248","Heating stove","Percent","239","units","0","v95637673","10.11","","F","","","0"
"2015","Alberta","2016A000248","Heating stove","Percent","239","units","0","v95637673","10.11","","F","","","0"
"2017","Alberta","2016A000248","Heating stove","Percent","239","units","0","v95637673","10.11","","F","","","0"
"2019","Alberta","2016A000248","Heating stove","Percent","239","units","0","v95637673","10.11","","F","","","0"
"2021","Alberta","2016A000248","Heating stove","Percent","239","units","0","v95637673","10.11","","F","","","0"
"2013","Alberta","2016A000248","Electric heating stove","Percent","239","units","0","v95637674","10.12","","F","","","0"
"2015","Alberta","2016A000248","Electric heating stove","Percent","239","units","0","v95637674","10.12","","F","","","0"
"2017","Alberta","2016A000248","Electric heating stove","Percent","239","units","0","v95637674","10.12","","F","","","0"
"2019","Alberta","2016A000248","Electric heating stove","Percent","239","units","0","v95637674","10.12","","F","","","0"
"2021","Alberta","2016A000248","Electric heating stove","Percent","239","units","0","v95637674","10.12","","F","","","0"
"2013","Alberta","2016A000248","Natural gas heating stove","Percent","239","units","0","v95637675","10.13","","F","","","0"
"2015","Alberta","2016A000248","Natural gas heating stove","Percent","239","units","0","v95637675","10.13","","F","","","0"
"2017","Alberta","2016A000248","Natural gas heating stove","Percent","239","units","0","v95637675","10.13","","F","","","0"
"2019","Alberta","2016A000248","Natural gas heating stove","Percent","239","units","0","v95637675","10.13","","F","","","0"
"2021","Alberta","2016A000248","Natural gas heating stove","Percent","239","units","0","v95637675","10.13","","F","","","0"
"2013","Alberta","2016A000248","Oil heating stove","Percent","239","units","0","v95637676","10.14","","F","","","0"
"2015","Alberta","2016A000248","Oil heating stove","Percent","239","units","0","v95637676","10.14","","F","","","0"
"2017","Alberta","2016A000248","Oil heating stove","Percent","239","units","0","v95637676","10.14","","F","","","0"
"2019","Alberta","2016A000248","Oil heating stove","Percent","239","units","0","v95637676","10.14","","F","","","0"
"2021","Alberta","2016A000248","Oil heating stove","Percent","239","units","0","v95637676","10.14","","F","","","0"
"2013","Alberta","2016A000248","Wood heating stove","Percent","239","units","0","v95637677","10.15","","F","","","0"
"2015","Alberta","2016A000248","Wood heating stove","Percent","239","units","0","v95637677","10.15","","F","","","0"
"2017","Alberta","2016A000248","Wood heating stove","Percent","239","units","0","v95637677","10.15","","F","","","0"
"2019","Alberta","2016A000248","Wood heating stove","Percent","239","units","0","v95637677","10.15","","F","","","0"
"2021","Alberta","2016A000248","Wood heating stove","Percent","239","units","0","v95637677","10.15","","F","","","0"
"2013","Alberta","2016A000248","Propane heating stove","Percent","239","units","0","v95637680","10.18","","F","","","0"
"2015","Alberta","2016A000248","Propane heating stove","Percent","239","units","0","v95637680","10.18","","F","","","0"
"2017","Alberta","2016A000248","Propane heating stove","Percent","239","units","0","v95637680","10.18","","F","","","0"
"2019","Alberta","2016A000248","Propane heating stove","Percent","239","units","0","v95637680","10.18","","F","","","0"
"2021","Alberta","2016A000248","Propane heating stove","Percent","239","units","0","v95637680","10.18","","F","","","0"
"2013","Alberta","2016A000248","Other fuel heating stove","Percent","239","units","0","v95637681","10.19","","F","","","0"
"2015","Alberta","2016A000248","Other fuel heating stove","Percent","239","units","0","v95637681","10.19","","F","","","0"
"2017","Alberta","2016A000248","Other fuel heating stove","Percent","239","units","0","v95637681","10.19","","F","","","0"
"2019","Alberta","2016A000248","Other fuel heating stove","Percent","239","units","0","v95637681","10.19","","F","","","0"
"2021","Alberta","2016A000248","Other fuel heating stove","Percent","239","units","0","v95637681","10.19","","F","","","0"
"2013","Alberta","2016A000248","Boiler with hot water or steam radiators","Percent","239","units","0","v95637682","10.20","10","","","","0"
"2015","Alberta","2016A000248","Boiler with hot water or steam radiators","Percent","239","units","0","v95637682","10.20","12","","","","0"
"2017","Alberta","2016A000248","Boiler with hot water or steam radiators","Percent","239","units","0","v95637682","10.20","9","","","","0"
"2019","Alberta","2016A000248","Boiler with hot water or steam radiators","Percent","239","units","0","v95637682","10.20","11","","","","0"
"2021","Alberta","2016A000248","Boiler with hot water or steam radiators","Percent","239","units","0","v95637682","10.20","9","","","","0"
"2013","Alberta","2016A000248","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637683","10.21","","F","","","0"
"2015","Alberta","2016A000248","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637683","10.21","","F","","","0"
"2017","Alberta","2016A000248","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637683","10.21","","F","","","0"
"2019","Alberta","2016A000248","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637683","10.21","20","E","","","0"
"2021","Alberta","2016A000248","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637683","10.21","21","E","","","0"
"2013","Alberta","2016A000248","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637684","10.22","62","","","","0"
"2015","Alberta","2016A000248","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637684","10.22","74","","","","0"
"2017","Alberta","2016A000248","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637684","10.22","52","","","","0"
"2019","Alberta","2016A000248","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637684","10.22","64","","","","0"
"2021","Alberta","2016A000248","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637684","10.22","69","","","","0"
"2013","Alberta","2016A000248","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637685","10.23","","F","","","0"
"2015","Alberta","2016A000248","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637685","10.23","","F","","","0"
"2017","Alberta","2016A000248","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637685","10.23","","F","","","0"
"2019","Alberta","2016A000248","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637685","10.23","","F","","","0"
"2021","Alberta","2016A000248","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637685","10.23","","F","","","0"
"2013","Alberta","2016A000248","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637686","10.24","","F","","","0"
"2015","Alberta","2016A000248","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637686","10.24","","F","","","0"
"2017","Alberta","2016A000248","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637686","10.24","","F","","","0"
